text,intent_name
Kapan waktu paling pasti ujian S2 dimulai?,ujian_pascasarjana_jadwal_semester
Mohon informasi mengenai syarat kelayakan untuk mengajukan Tugas Akhir.,eligibilitas_tugas_akhir
Apa saja ketentuan resmi agar mahasiswa dinyatakan memenuhi syarat mengikuti TA?,eligibilitas_tugas_akhir
Bagaimana prosedur penentuan eligibilitas mahasiswa untuk memulai Tugas Akhir?,eligibilitas_tugas_akhir
Kapan mahasiswa dianggap layak mengajukan proposal Tugas Akhir?,eligibilitas_tugas_akhir
Apa persyaratan akademik untuk mengambil mata kuliah Tugas Akhir?,eligibilitas_tugas_akhir
Apakah terdapat batas SKS tertentu untuk dapat mengikuti Tugas Akhir?,eligibilitas_tugas_akhir
Mohon penjelasan mengenai kriteria mahasiswa yang diperbolehkan memulai TA.,eligibilitas_tugas_akhir
Bagaimana mekanisme verifikasi eligibilitas Tugas Akhir di program studi?,eligibilitas_tugas_akhir
Apa saja dokumen yang harus dipenuhi untuk dinyatakan eligible TA?,eligibilitas_tugas_akhir
Adakah ketentuan nilai minimal untuk mengikuti Tugas Akhir?,eligibilitas_tugas_akhir
Bagaimana proses pengecekan syarat mengikuti TA?,eligibilitas_tugas_akhir
Apa persyaratan administrasi agar dapat memulai Tugas Akhir?,eligibilitas_tugas_akhir
Mahasiswa dinyatakan eligible TA berdasarkan kriteria apa saja?,eligibilitas_tugas_akhir
Kapan status eligible TA diumumkan?,eligibilitas_tugas_akhir
Apakah KHS menjadi syarat menentukan eligibilitas TA?,eligibilitas_tugas_akhir
Apakah wajib menyelesaikan seluruh mata kuliah wajib sebelum mengambil TA?,eligibilitas_tugas_akhir
Bagaimana cara mengetahui apakah saya sudah memenuhi syarat Tugas Akhir?,eligibilitas_tugas_akhir
Di mana saya bisa mengecek status kelaikan untuk mengambil TA?,eligibilitas_tugas_akhir
Apakah ada persyaratan IPK untuk bisa mengajukan TA?,eligibilitas_tugas_akhir
Bagaimana kebijakan kampus mengenai eligibilitas Tugas Akhir?,eligibilitas_tugas_akhir
Saya sudah bisa ambil TA atau belum ya?,eligibilitas_tugas_akhir
Apa syarat ikut Tugas Akhir?,eligibilitas_tugas_akhir
Untuk mulai TA harus nyelesaiin berapa SKS?,eligibilitas_tugas_akhir
Eligible TA itu kriterianya apa?,eligibilitas_tugas_akhir
Cek eligibilitas TA di mana?,eligibilitas_tugas_akhir
Kapan tahu kalau sudah boleh ambil TA?,eligibilitas_tugas_akhir
Butuh IPK berapa buat bisa ikut TA?,eligibilitas_tugas_akhir
Apa wajib lulus semua matkul dulu baru bisa TA?,eligibilitas_tugas_akhir
Saya sudah layak ikut TA belum sih?,eligibilitas_tugas_akhir
Syarat TA apa aja sih sebenarnya?,eligibilitas_tugas_akhir
Eligible TA diumumkan kapan?,eligibilitas_tugas_akhir
Gimana cara tahu status TA saya eligible?,eligibilitas_tugas_akhir
Kalau masih ada nilai D boleh ikut TA nggak?,eligibilitas_tugas_akhir
Apakah KKP wajib selesai dulu sebelum TA?,eligibilitas_tugas_akhir
Minimal SKS ambil TA berapa?,eligibilitas_tugas_akhir
Status eligible TA dicek di portal atau ke prodi?,eligibilitas_tugas_akhir
Apakah harus lulus statistik sebelum TA?,eligibilitas_tugas_akhir
Apa saja yang harus dipenuhi buat mulai TA?,eligibilitas_tugas_akhir
Kalau IPK kecil boleh daftar TA nggak?,eligibilitas_tugas_akhir
Eligibility TA itu lihat dari apa aja?,eligibilitas_tugas_akhir
"Bro, gue udah eligible TA belum?",eligibilitas_tugas_akhir
"Bang, syarat TA tuh apaan sih?",eligibilitas_tugas_akhir
TA bisa diambil kalau apa aja yang udah kelar?,eligibilitas_tugas_akhir
Gue udah bisa mulai TA belum ya?,eligibilitas_tugas_akhir
Cek kelayakan TA gimana caranya?,eligibilitas_tugas_akhir
Harus lulus berapa matkul biar bisa TA?,eligibilitas_tugas_akhir
IPK gue cukup gak buat TA?,eligibilitas_tugas_akhir
Eligible TA tuh maksudnya apa bro?,eligibilitas_tugas_akhir
Kapan status TA keluar?,eligibilitas_tugas_akhir
Harus khatam semua matkul dulu baru TA ya?,eligibilitas_tugas_akhir
Cek status TA lewat apa?,eligibilitas_tugas_akhir
TA bisa diambil kalau KKP udah beres ya?,eligibilitas_tugas_akhir
Kalau ada nilai C aman gak buat ambil TA?,eligibilitas_tugas_akhir
Boleh daftar TA kalau SKS kurang?,eligibilitas_tugas_akhir
"Bang, TA syaratnya ribet gak?",eligibilitas_tugas_akhir
Udah boleh bimbingan TA belum ya gue?,eligibilitas_tugas_akhir
Eligibility TA biasanya dicek pakai apa?,eligibilitas_tugas_akhir
Prodi nilai eligible TA dari apa sih?,eligibilitas_tugas_akhir
Gue udah bisa submit pendaftaran TA belum?,eligibilitas_tugas_akhir
TA itu baru boleh ambil kapan aja sih?,eligibilitas_tugas_akhir
Mohon informasi mengenai prosedur resmi pendaftaran Tugas Akhir tahun ini.,registrasi_tugas_akhir
Bisakah saya mengetahui alur lengkap registrasi TA pada semester ini?,registrasi_tugas_akhir
Pada tanggal berapa pembukaan pendaftaran Tugas Akhir dimulai?,registrasi_tugas_akhir
Dokumen apa saja yang wajib diunggah untuk pendaftaran TA?,registrasi_tugas_akhir
Bagaimana proses pengajuan judul saat registrasi Tugas Akhir?,registrasi_tugas_akhir
Kapan portal pendaftaran Tugas Akhir mulai aktif?,registrasi_tugas_akhir
Untuk daftar TA apakah diperlukan proposal terlebih dahulu?,registrasi_tugas_akhir
Apa syarat minimal SKS untuk registrasi Tugas Akhir?,registrasi_tugas_akhir
Kapan prodi merilis jadwal pendaftaran Tugas Akhir?,registrasi_tugas_akhir
Di mana formulir registrasi TA dapat diakses?,registrasi_tugas_akhir
Pendaftaran TA sudah dibuka atau belum ya?,registrasi_tugas_akhir
Biasanya registrasi TA dibuka di awal atau pertengahan semester?,registrasi_tugas_akhir
"Saya ingin daftar TA, langkah pertama apa saja?",registrasi_tugas_akhir
Untuk mengajukan judul TA harus daftar dahulu atau sebaliknya?,registrasi_tugas_akhir
Apakah ada batas akhir pengajuan pendaftaran Tugas Akhir?,registrasi_tugas_akhir
"Kak, TA daftar buka kapan ya?",registrasi_tugas_akhir
Portal untuk registrasi TA sudah muncul belum?,registrasi_tugas_akhir
TA gelombang berapa yang sedang dibuka saat ini?,registrasi_tugas_akhir
Bisakah saya mendapatkan jadwal registrasi TA terbaru?,registrasi_tugas_akhir
Judul TA bisa diajukan langsung setelah daftar atau ada proses lain?,registrasi_tugas_akhir
"Bro, daftar TA open kapan?",registrasi_tugas_akhir
"Woy, portal TA nongol belum? Mau registrasi nih.",registrasi_tugas_akhir
Gelombang registrasi TA yang aktif sekarang gelombang berapa?,registrasi_tugas_akhir
TA itu daftar dulu baru boleh konsultasi ya?,registrasi_tugas_akhir
"Bang, deadline daftar TA kira-kira kapan?",registrasi_tugas_akhir
"Kalau telat daftar TA, apakah bisa ikut gelombang berikutnya?",registrasi_tugas_akhir
Registrasi TA dilakukan secara online atau manual?,registrasi_tugas_akhir
Kapan kampus biasanya mengumumkan jadwal pendaftaran TA?,registrasi_tugas_akhir
Pendaftaran TA diumumkan melalui portal atau grup resmi?,registrasi_tugas_akhir
Registrasi TA biasanya berlangsung berapa minggu?,registrasi_tugas_akhir
TA periode ini jadwal registrasinya kapan dirilis?,registrasi_tugas_akhir
Daftar TA butuh berapa lama proses verifikasi?,registrasi_tugas_akhir
Formulir pendaftaran TA tersedia di mana ya kak?,registrasi_tugas_akhir
Kapan mahasiswa bisa mulai upload berkas registrasi TA?,registrasi_tugas_akhir
Apakah TA memiliki kuota tertentu dalam proses registrasi?,registrasi_tugas_akhir
Kapan kampus mengumumkan pembukaan registrasi Tugas Akhir?,registrasi_tugas_akhir
Apakah daftar TA dilakukan sebelum KRS atau setelahnya?,registrasi_tugas_akhir
"Untuk TA, apa ada pemberitahuan khusus sebelum pendaftaran dibuka?",registrasi_tugas_akhir
Registrasi Tugas Akhir biasanya diumumkan melalui situs mana?,registrasi_tugas_akhir
Kapan link resmi pendaftaran TA dipublikasikan?,registrasi_tugas_akhir
"Bro, info update soal daftar TA udah keluar belum?",registrasi_tugas_akhir
TA itu ada gelombang registrasi atau hanya satu kali?,registrasi_tugas_akhir
"Jika ingin daftar TA, apakah harus sudah punya calon pembimbing?",registrasi_tugas_akhir
Kapan batas unggah proposal untuk daftar TA?,registrasi_tugas_akhir
Waktu registrasi TA biasanya pagi atau sore dirilis?,registrasi_tugas_akhir
Mohon informasi mengenai persyaratan resmi untuk mengikuti Kuliah Kerja Praktik (KKP).,syarat_kkp
Apa saja syarat akademik untuk dapat mendaftar KKP?,syarat_kkp
Bagaimana ketentuan minimal SKS bagi mahasiswa yang ingin mengambil KKP?,syarat_kkp
Apa saja dokumen administrasi yang harus dipenuhi sebelum mengikuti KKP?,syarat_kkp
Apakah tersedia daftar persyaratan lengkap untuk pelaksanaan KKP?,syarat_kkp
Apakah terdapat nilai minimal tertentu agar memenuhi syarat KKP?,syarat_kkp
Mohon penjelasan mengenai ketentuan eligibility untuk KKP.,syarat_kkp
Apa saja mata kuliah prasyarat yang harus lulus sebelum mengambil KKP?,syarat_kkp
Bagaimana prosedur verifikasi persyaratan KKP dari program studi?,syarat_kkp
Apakah KRS perlu diperbarui untuk mengajukan KKP?,syarat_kkp
Apakah IPK tertentu diperlukan untuk mendaftar KKP?,syarat_kkp
Apa saja syarat administrasi pengajuan tempat KKP?,syarat_kkp
Apakah KKP memerlukan surat persetujuan dari prodi?,syarat_kkp
Bagaimana alur pengecekan syarat mengikuti KKP?,syarat_kkp
Apakah KKP bisa diambil bila masih ada mata kuliah berjalan?,syarat_kkp
Apakah mahasiswa perlu melampirkan proposal kegiatan KKP?,syarat_kkp
Mohon daftar syarat KKP untuk semester ini.,syarat_kkp
Di mana saya dapat mengunduh persyaratan resmi KKP?,syarat_kkp
Apakah mahasiswa semester 5 sudah dapat mengambil KKP?,syarat_kkp
Apakah KKP wajib dilaksanakan sesuai kurikulum prodi?,syarat_kkp
Syarat KKP apa aja ya?,syarat_kkp
Untuk ikut KKP harus lulus matkul apa dulu?,syarat_kkp
Minimal SKS buat KKP berapa?,syarat_kkp
KKP bisa diambil semester berapa?,syarat_kkp
KKP itu perlu IPK minimal nggak?,syarat_kkp
Apa perlu proposal buat KKP?,syarat_kkp
Boleh ikut KKP kalau nilai belum lengkap?,syarat_kkp
Syarat daftar KKP apa aja sih?,syarat_kkp
KKP wajib semester berapa?,syarat_kkp
KKP harus lulus matkul apa aja dulu?,syarat_kkp
KKP bisa diambil kalau ada nilai D?,syarat_kkp
Apakah KKP harus ambil dulu di KRS?,syarat_kkp
Yang dibutuhin buat daftar KKP apa aja?,syarat_kkp
KKP itu harus selesaiin berapa SKS?,syarat_kkp
KKP bisa diambil kalau sedang nyusun TA?,syarat_kkp
Syarat tempat KKP apa aja?,syarat_kkp
Kapan syarat KKP diumumkan?,syarat_kkp
KKP kalau IPK kecil masih bisa?,syarat_kkp
KKP kalau belum ambil metodologi gimana?,syarat_kkp
Daftar KKP ribet gak sih?,syarat_kkp
"Bro, syarat KKP apaan?",syarat_kkp
"Bang, KKP butuh SKS berapa?",syarat_kkp
Gue udah bisa ikut KKP belum ya?,syarat_kkp
Kalau gue belum lulus matkul tertentu bisa KKP?,syarat_kkp
KKP butuh surat-surat apa?,syarat_kkp
KKP wajib gak sih?,syarat_kkp
"Kalau nilai gue ancur, bisa KKP?",syarat_kkp
KKP minimal semester berapa bro?,syarat_kkp
Daftar KKP via apa aja?,syarat_kkp
KKP harus bawa proposal gak?,syarat_kkp
KKP itu syaratnya ribet gak bang?,syarat_kkp
KKP bisa kalau matkul inti belum lulus?,syarat_kkp
Syarat KKP update terbaru ada?,syarat_kkp
KKP itu harus izin prodi dulu?,syarat_kkp
"Bang, gue mau KKP tapi SKS belum cukup gimana?",syarat_kkp
Syarat eligibilitas KKP lihat dari apa?,syarat_kkp
KKP butuh transkrip gak?,syarat_kkp
KKP itu harus nyari tempat sendiri?,syarat_kkp
KKP harus sudah ambil metodologi?,syarat_kkp
KKP bisa barengan sama magang lain gak?,syarat_kkp
Mohon informasi mengenai persyaratan umum untuk mengikuti kegiatan KKN.,kkn_persyaratan_umum
Apa saja ketentuan resmi yang wajib dipenuhi sebelum mengikuti Kuliah Kerja Nyata?,kkn_persyaratan_umum
Bagaimana syarat akademik untuk dapat terdaftar sebagai peserta KKN?,kkn_persyaratan_umum
Dokumen apa saja yang diperlukan untuk pendaftaran KKN?,kkn_persyaratan_umum
Apakah tersedia daftar persyaratan administratif KKN?,kkn_persyaratan_umum
Berapa minimal SKS untuk mengikuti KKN?,kkn_persyaratan_umum
Apakah terdapat nilai minimal tertentu untuk eligible KKN?,kkn_persyaratan_umum
Apakah KKN memerlukan persetujuan dari dosen pembimbing akademik?,kkn_persyaratan_umum
Bagaimana proses verifikasi kelayakan KKN?,kkn_persyaratan_umum
Apakah mahasiswa harus menyelesaikan mata kuliah tertentu sebelum KKN?,kkn_persyaratan_umum
Apakah KKN wajib diambil pada semester tertentu?,kkn_persyaratan_umum
Apakah KKN membutuhkan rekomendasi dari prodi?,kkn_persyaratan_umum
Apa saja syarat mengikuti KKN tahun ini?,kkn_persyaratan_umum
Di mana mahasiswa dapat melihat persyaratan resmi KKN?,kkn_persyaratan_umum
Apakah KKN memerlukan surat izin dari orang tua?,kkn_persyaratan_umum
Apakah KKN membutuhkan bukti asuransi atau kesehatan?,kkn_persyaratan_umum
Bagaimana alur pendaftaran KKN secara lengkap?,kkn_persyaratan_umum
Apakah KKN dapat diambil bersamaan dengan magang/KKP?,kkn_persyaratan_umum
Apakah ada biaya khusus untuk mengikuti KKN?,kkn_persyaratan_umum
Apakah mahasiswa harus mengikuti pembekalan sebelum KKN?,kkn_persyaratan_umum
Syarat KKN apa aja ya?,kkn_persyaratan_umum
Untuk ikut KKN harus beresin apa dulu?,kkn_persyaratan_umum
KKN minimal SKS berapa?,kkn_persyaratan_umum
KKN boleh diambil semester berapa?,kkn_persyaratan_umum
Bisa ikut KKN kalau nilai belum lengkap?,kkn_persyaratan_umum
Apakah wajib ikut pembekalan KKN?,kkn_persyaratan_umum
KKN itu harus lulus matkul apa dulu?,kkn_persyaratan_umum
KKN bisa diambil kalau IPK kecil?,kkn_persyaratan_umum
Syarat umum KKN apa aja sih?,kkn_persyaratan_umum
KKN harus daftar pakai berkas apa?,kkn_persyaratan_umum
KKN itu ribet nggak syaratnya?,kkn_persyaratan_umum
Boleh ikut KKN kalau lagi TA?,kkn_persyaratan_umum
KKN itu wajib semua mahasiswa ya?,kkn_persyaratan_umum
Kapan syarat KKN diumumkan?,kkn_persyaratan_umum
Kalau belum KKP boleh KKN?,kkn_persyaratan_umum
KKN harus ikut briefing dulu ya?,kkn_persyaratan_umum
KKN itu harus kelompok atau bisa individu?,kkn_persyaratan_umum
KKN bisa kalau belum ambil metodologi?,kkn_persyaratan_umum
KKN itu perlu rekomendasi dosen?,kkn_persyaratan_umum
KKN kalau nilainya banyak C gimana?,kkn_persyaratan_umum
"Bang, syarat KKN apaan?",kkn_persyaratan_umum
"Bro, gue bisa ikut KKN belum?",kkn_persyaratan_umum
"Gue kurang SKS, bisa ikut KKN gak?",kkn_persyaratan_umum
KKN tuh ribet gak sih prosesnya?,kkn_persyaratan_umum
Butuh surat-surat apa buat KKN?,kkn_persyaratan_umum
KKN itu wajib lho bang?,kkn_persyaratan_umum
"Gue belum lulus mata kuliah, bisa KKN?",kkn_persyaratan_umum
KKN harus bayar gak?,kkn_persyaratan_umum
Ikut KKN harus ikut pembekalan?,kkn_persyaratan_umum
KKN bisa barengan kerja part-time gak?,kkn_persyaratan_umum
Syarat KKN terbaru apa?,kkn_persyaratan_umum
"Bang, gue udah eligible KKN belum ya?",kkn_persyaratan_umum
KKN itu kapan dicek syaratnya?,kkn_persyaratan_umum
Bisa KKN kalau ada nilai D?,kkn_persyaratan_umum
KKN harus ada tanda tangan siapa aja?,kkn_persyaratan_umum
KKN perlu surat sehat?,kkn_persyaratan_umum
KKN itu harus siap tinggal di lokasi?,kkn_persyaratan_umum
"Bro, KKN ribet gak administrasinya?",kkn_persyaratan_umum
Gue mau KKN tapi pusing syaratnya.,kkn_persyaratan_umum
KKN wajib ikut briefing dulu ya bener?,kkn_persyaratan_umum
Mohon informasi mengenai jadwal libur akademik semester ini.,libur_akademik
Kapan libur resmi dalam kalender akademik diberlakukan?,libur_akademik
Pada tanggal berapa kegiatan perkuliahan dihentikan untuk libur akademik?,libur_akademik
Kapan masa jeda akademik akan dimulai?,libur_akademik
Mohon jadwal libur kuliah menurut kalender akademik terbaru.,libur_akademik
Kapan tanggal libur nasional yang mempengaruhi jadwal kuliah?,libur_akademik
Kapan fakultas menetapkan hari libur perkuliahan?,libur_akademik
Apakah tersedia kalender lengkap untuk periode libur akademik?,libur_akademik
Kapan cuti bersama akademik dijalankan?,libur_akademik
Kapan mahasiswa libur sebelum memasuki semester baru?,libur_akademik
Kapan masa rehat perkuliahan dimulai?,libur_akademik
Kapan masa libur tengah semester pascasarjana?,libur_akademik
Mohon informasi libur panjang semester menurut prodi.,libur_akademik
Kapankah jadwal rehat belajar diberlakukan?,libur_akademik
Apakah ada tambahan hari libur akademik pada semester ini?,libur_akademik
Kapan kuliah diliburkan untuk perayaan hari besar tertentu?,libur_akademik
Kapan jadwal libur akhir semester diumumkan?,libur_akademik
Kapan masa jeda perkuliahan setelah UAS?,libur_akademik
Apakah terdapat perubahan jadwal libur akademik tahun ini?,libur_akademik
Kapan mahasiswa tidak diwajibkan hadir ke kampus karena libur akademik?,libur_akademik
Libur kuliah kapan ya?,libur_akademik
Kapan libur semester ini?,libur_akademik
Kalender libur kampus keluar kapan?,libur_akademik
Libur akademik mulai tanggal berapa?,libur_akademik
Kapan libur tengah semester?,libur_akademik
Kapan kuliah berhenti untuk liburan?,libur_akademik
Libur panjang kapan dimulai?,libur_akademik
Libur sebelum semester baru mulai kapan?,libur_akademik
Jadwal libur kuliah ada update?,libur_akademik
Libur kampus berapa lama?,libur_akademik
Kapan mahasiswa masuk libur?,libur_akademik
Libur akhir semester kapan?,libur_akademik
Libur buat UAS selesai kapan?,libur_akademik
Kapan masuk masa liburan resmi kampus?,libur_akademik
Libur pasca/regular bareng atau beda?,libur_akademik
Jeda kuliah mulai kapan?,libur_akademik
Kapan kelas diliburkan?,libur_akademik
Kalender akademik bagian libur sudah ada?,libur_akademik
Libur kuliah karena tanggal merah kapan aja?,libur_akademik
Kapan minggu tenang dimulai?,libur_akademik
"Bang, libur kapan nih?",libur_akademik
"Bro, kapan kita nggak masuk kuliah?",libur_akademik
Libur panjang kapan bro?,libur_akademik
Kapan kampus tutup libur?,libur_akademik
Liburan mulai minggu ini atau nanti?,libur_akademik
Kapan break semester?,libur_akademik
Libur kapan turun infonya?,libur_akademik
Kapan gue bisa pulang kampung nih libur?,libur_akademik
Libur kuliah lama nggak ya?,libur_akademik
Kapan jeda kuliah mulai?,libur_akademik
"Bang, kapan waktu rehat kuliah?",libur_akademik
Libur semesteran tuh kapan sih?,libur_akademik
Kapan kampus ngasih libur resmi?,libur_akademik
Libur akademik fix tanggal berapa?,libur_akademik
"Bro, kapan kita off kuliah total?",libur_akademik
Kapan masa chill mahasiswa dimulai?,libur_akademik
Libur panjang fix atau geser?,libur_akademik
Liburan kampus berapa minggu?,libur_akademik
Kapan masa kosong kuliah dimulai?,libur_akademik
Liburan nih tanggal berapa sih bang?,libur_akademik
Selamat pagi!,sapaan_pagi
Pagi!,sapaan_pagi
"Hai, selamat pagi!",sapaan_pagi
Pagi juga!,sapaan_pagi
"Halo, selamat pagi!",sapaan_pagi
"Assalamu'alaikum, selamat pagi.",sapaan_pagi
Pagi kak!,sapaan_pagi
Met pagi!,sapaan_pagi
Pagi bro!,sapaan_pagi
Pagi juga ya!,sapaan_pagi
Pagi asik banget nih!,sapaan_pagi
Selamat pagi chatbot!,sapaan_pagi
"Pagi, udah siap bantu aku?",sapaan_pagi
Pagi banget nih hehe,sapaan_pagi
"Halo, pagi gimana kabarnya?",sapaan_pagi
"Pagi dong, semangat ya!",sapaan_pagi
"Selamat pagi, boleh tanya sesuatu?",sapaan_pagi
"Met pagi, udah aktif nih?",sapaan_pagi
Pagi! Apa kabar hari ini?,sapaan_pagi
Pagi UBL!,sapaan_pagi
Selamat siang!,sapaan_siang
Siang!,sapaan_siang
"Halo, selamat siang!",sapaan_siang
"Assalamu'alaikum, selamat siang.",sapaan_siang
Siang juga!,sapaan_siang
Met siang!,sapaan_siang
Siang bro!,sapaan_siang
Selamat siang chatbot!,sapaan_siang
"Siang, udah makan belum?",sapaan_siang
"Halo siang, apa kabar?",sapaan_siang
Selamat siang kak!,sapaan_siang
Siang juga ya!,sapaan_siang
"Siang banget nih, panas banget ya.",sapaan_siang
Hai siang!,sapaan_siang
Met siang semuanya!,sapaan_siang
Selamat siang UBL!,sapaan_siang
Siang! Aku mau tanya dong.,sapaan_siang
"Siang, lagi ngantuk nih hehe",sapaan_siang
"Hai, selamat siang, lagi sibuk gak?",sapaan_siang
"Selamat siang, boleh bantu aku gak?",sapaan_siang
Selamat sore!,sapaan_sore
Sore!,sapaan_sore
"Halo, selamat sore!",sapaan_sore
"Assalamu'alaikum, selamat sore.",sapaan_sore
Sore juga!,sapaan_sore
Met sore!,sapaan_sore
Hai sore!,sapaan_sore
Sore bro!,sapaan_sore
Selamat sore chatbot!,sapaan_sore
"Halo, sore ini sibuk gak?",sapaan_sore
Sore juga ya!,sapaan_sore
Met sore semuanya!,sapaan_sore
Sore banget nih!,sapaan_sore
Sore UBL!,sapaan_sore
Selamat sore kak!,sapaan_sore
"Sore, boleh nanya sesuatu?",sapaan_sore
"Sore juga, lagi santai ya?",sapaan_sore
"Hai, selamat sore!",sapaan_sore
Sore cerah banget ya!,sapaan_sore
"Selamat sore, gimana kabarnya?",sapaan_sore
Selamat malam!,sapaan_malam
Malam!,sapaan_malam
"Halo, selamat malam!",sapaan_malam
"Assalamu'alaikum, selamat malam.",sapaan_malam
Malam juga!,sapaan_malam
Met malam!,sapaan_malam
Hai malam!,sapaan_malam
Malam bro!,sapaan_malam
Selamat malam chatbot!,sapaan_malam
"Halo malam, udah istirahat belum?",sapaan_malam
Malam juga ya!,sapaan_malam
Met malam semuanya!,sapaan_malam
Malam banget nih!,sapaan_malam
Malam UBL!,sapaan_malam
Selamat malam kak!,sapaan_malam
Malam dong!,sapaan_malam
Malam ini adem banget ya!,sapaan_malam
"Malam juga, semangat terus!",sapaan_malam
"Hai, selamat malam, boleh nanya?",sapaan_malam
"Selamat malam, semoga harimu menyenangkan!",sapaan_malam
Dapatkah Anda memperkenalkan identitas Anda sebagai sistem layanan akademik?,perkenalan
Siapakah Anda dalam konteks layanan informasi Universitas Budi Luhur?,perkenalan
Mohon penjelasan mengenai fungsi dan peran Anda sebagai asisten virtual kampus.,perkenalan
Apakah Anda merupakan sistem informasi resmi yang dikelola oleh Universitas Budi Luhur?,perkenalan
Boleh saya mengetahui identitas lengkap Anda sebagai chatbot akademik?,perkenalan
Anda sebenarnya sistem apa ya?,perkenalan
Boleh tahu Anda berasal dari bagian mana di lingkungan kampus?,perkenalan
Apa peran utama Anda di dalam layanan UBL?,perkenalan
Siapa yang mengembangkan Anda sebagai chatbot kampus?,perkenalan
Apa saja kemampuan yang Anda miliki sebagai asisten virtual?,perkenalan
Kamu itu sebenarnya chatbot apa?,perkenalan
Kamu buatan kampus atau pihak luar?,perkenalan
Kamu tugasnya ngapain aja sih?,perkenalan
Dari unit mana chatbot ini berasal?,perkenalan
Kamu dikembangkan untuk kebutuhan mahasiswa ya?,perkenalan
Kamu siapa?,perkenalan
Siapa kamu?,perkenalan
Kamu itu apa?,perkenalan
Kamu chatbot ya?,perkenalan
Kamu dibuat sama siapa sih?,perkenalan
Namamu siapa?,perkenalan
Siapa nama chatbot ini?,perkenalan
Boleh tahu nama kamu?,perkenalan
"Kenalan dulu dong, kamu siapa?",perkenalan
Chatbot ini namanya apa ya?,perkenalan
"Hai, boleh kenalan?",perkenalan
"Halo, kamu siapa?",perkenalan
Kenalin dong!,perkenalan
"Halo bot, kamu siapa sih?",perkenalan
Boleh tau identitasmu ga?,perkenalan
Kamu bisa bantu apa aja?,perkenalan
Fungsimu apa aja sih?,perkenalan
Kamu khusus bantu info kampus ya?,perkenalan
Tugas kamu di sini apa?,perkenalan
Kamu asisten kampus ya?,perkenalan
Kamu dari UBL ya?,perkenalan
Kamu bagian dari Universitas Budi Luhur?,perkenalan
Kamu ini chatbot resmi kampus?,perkenalan
Asal kamu dari unit mana di kampus?,perkenalan
Kamu sistem resmi UBL kan?,perkenalan
"Bro, kamu bot apa manusia?",perkenalan
Lu bot apa gimana?,perkenalan
Kamu AI nya kampus ya?,perkenalan
Kamu robot kampus kah?,perkenalan
"Bot, lu siapa?",perkenalan
Kamu itu sebenernya makhluk apa sih? hehe,perkenalan
Kamu ini AI cerdas gitu ya?,perkenalan
Kamu bisa apa aja sih sebenernya?,perkenalan
Kamu yang sering bantu mahasiswa itu ya?,perkenalan
Kamu asisten digital kampus ya?,perkenalan
Halo!,sapaan
Hai!,sapaan
"Hai, apa kabar?",sapaan
Halo chatbot!,sapaan
Halo asisten!,sapaan
Selamat datang!,sapaan
Apa kabar?,sapaan
Assalamu'alaikum!,sapaan
Wa'alaikum salam!,sapaan
"Halo, selamat datang di UBL!",sapaan
"Hai, selamat siang!",sapaan
"Halo, gimana kabarnya?",sapaan
"Hai, lagi ngapain?",sapaan
"Halo, aku mau tanya sesuatu!",sapaan
"Hai, bisa bantu aku gak?",sapaan
"Halo, ada yang online gak?",sapaan
Hai UBL!,sapaan
Halo UBL!,sapaan
"Halo, senang bisa ngobrol sama kamu!",sapaan
"Hai, lama gak buka chatbot ini!",sapaan
Yo halo!,sapaan
Hey!,sapaan
Hey chatbot!,sapaan
"Hai, kamu aktif ya sekarang?",sapaan
"Halo, aku datang lagi nih",sapaan
"Hai, bisa bantuin aku dong?",sapaan
Halo bro!,sapaan
Hai sob!,sapaan
Halo kak!,sapaan
"Halo, kamu bisa jawab pertanyaan aku gak?",sapaan
"Hai, boleh tanya-tanya gak?",sapaan
"Halo, aku cuma nyapa aja kok",sapaan
Hai asisten virtual!,sapaan
Halo! Ada kabar terbaru kampus gak?,sapaan
"Hai, aku kangen chatbot UBL nih",sapaan
Halo gan!,sapaan
Hai bang!,sapaan
Halo sist!,sapaan
Halo semuanya!,sapaan
Hai dunia!,sapaan
